movie,year,view rating,genre,IMDb rating,metascore,posters
Summer Catch,2001,PG-13,"Comedy, Drama, Romance            ",5.0,21,"https://m.media-amazon.com/images/M/MV5BODQ1MTE5MzY0OV5BMl5BanBnXkFtZTYwMzk1MjI5._V1_UY98_CR0,0,67,98_AL_.jpg"
Kairo,2001,13+,"Horror, Mystery, Sci-Fi            ",6.6,70,"https://m.media-amazon.com/images/M/MV5BM2QyYmRlNjAtYTIzMC00Zjk5LWFmNTYtYzIxZDc2OTFiNmZiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
What's the Worst That Could Happen?,2001,PG-13,"Comedy, Crime            ",5.5,37,"https://m.media-amazon.com/images/M/MV5BMTgyNTY4MzgzOF5BMl5BanBnXkFtZTcwMDQ1Nzg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
El hijo de la novia,2001,PG,"Comedy, Drama            ",7.8,68,"https://m.media-amazon.com/images/M/MV5BYzJlMzczY2UtZTJlMS00ODFhLTkwYTMtNjljZDQ5ZjdhZjQxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY98_CR1,0,67,98_AL_.jpg"
The Musketeer,2001,PG-13,"Action, Adventure, Romance            ",4.8,27,"https://m.media-amazon.com/images/M/MV5BYmFmZjI2YjMtZTFjOS00MWY3LTkwYmEtZjQ0NzAzZDVjNjEyXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Lord of the Rings: The Two Towers,2002,PA,"Adventure, Drama, Fantasy            ",8.7,87,"https://m.media-amazon.com/images/M/MV5BNGE5MzIyNTAtNWFlMC00NDA2LWJiMjItMjc4Yjg1OWM5NzhhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY98_CR0,0,67,98_AL_.jpg"
Catch Me If You Can,2002,PG,"Biography, Crime, Drama            ",8.1,75,"https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_UX67_CR0,0,67,98_AL_.jpg"
Cidade de Deus,2002,18A,"Crime, Drama            ",8.6,79,"https://m.media-amazon.com/images/M/MV5BMGU5OWEwZDItNmNkMC00NzZmLTk1YTctNzVhZTJjM2NlZTVmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
Spider-Man,2002,PG,"Action, Adventure, Sci-Fi            ",7.3,73,"https://m.media-amazon.com/images/M/MV5BZDEyN2NhMjgtMjdhNi00MmNlLWE5YTgtZGE4MzNjMTRlMGEwXkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Pianist,2002,AA,"Biography, Drama, Music            ",8.5,85,"https://m.media-amazon.com/images/M/MV5BOWRiZDIxZjktMTA1NC00MDQ2LWEzMjUtMTliZmY3NjQ3ODJiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR2,0,67,98_AL_.jpg"
Star Wars: Episode II - Attack of the Clones,2002,PG,"Action, Adventure, Fantasy            ",6.6,54,"https://m.media-amazon.com/images/M/MV5BMDAzM2M0Y2UtZjRmZi00MzVlLTg4MjEtOTE3NzU5ZDVlMTU5XkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_UX67_CR0,0,67,98_AL_.jpg"
Harry Potter and the Chamber of Secrets,2002,PG,"Adventure, Family, Fantasy            ",7.4,63,"https://m.media-amazon.com/images/M/MV5BMTcxODgwMDkxNV5BMl5BanBnXkFtZTYwMDk2MDg3._V1_UX67_CR0,0,67,98_AL_.jpg"
The Bourne Identity,2002,14A,"Action, Mystery, Thriller            ",7.9,68,"https://m.media-amazon.com/images/M/MV5BM2JkNGU0ZGMtZjVjNS00NjgyLWEyOWYtZmRmZGQyN2IxZjA2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg"
Minority Report,2002,AA,"Action, Crime, Mystery            ",7.7,80,"https://m.media-amazon.com/images/M/MV5BZTI3YzZjZjEtMDdjOC00OWVjLTk0YmYtYzI2MGMwZjFiMzBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Ice Age,2002,G,"Animation, Adventure, Comedy            ",7.5,60,"https://m.media-amazon.com/images/M/MV5BMmYxZWY2NzgtYzJjZC00MDFmLTgxZTctMjRiYjdjY2FhODg3XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
Gangs of New York,2002,18A,"Crime, Drama            ",7.5,72,"https://m.media-amazon.com/images/M/MV5BNDg3MmI1ZDYtMDZjYi00ZWRlLTk4NzEtZjY4Y2U0NjE5YmRiXkEyXkFqcGdeQXVyNzAxMjE1NDg@._V1_UX67_CR0,0,67,98_AL_.jpg"
28 Days Later...,2002,18A,"Drama, Horror, Sci-Fi            ",7.6,73,"https://m.media-amazon.com/images/M/MV5BYTFkM2ViMmQtZmI5NS00MjQ2LWEyN2EtMTI1ZmNlZDU3MTZjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
Signs,2002,PG,"Drama, Mystery, Sci-Fi            ",6.7,59,"https://m.media-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_UX67_CR0,0,67,98_AL_.jpg"
Men in Black II,2002,PG,"Action, Adventure, Comedy            ",6.1,49,"https://m.media-amazon.com/images/M/MV5BMTMxNDA0NTMxMV5BMl5BanBnXkFtZTYwMDE2NzY2._V1_UX67_CR0,0,67,98_AL_.jpg"
The Ring,2002,14A,"Horror, Mystery            ",7.1,57,"https://m.media-amazon.com/images/M/MV5BNDA2NTg2NjE4Ml5BMl5BanBnXkFtZTYwMjYxMDg5._V1_UX67_CR0,0,67,98_AL_.jpg"
Equilibrium,2002,14A,"Action, Drama, Sci-Fi            ",7.5,33,"https://m.media-amazon.com/images/M/MV5BMTkzMzA1OTI3N15BMl5BanBnXkFtZTYwMzUyMDg5._V1_UX67_CR0,0,67,98_AL_.jpg"
The Transporter,2002,14A,"Action, Crime, Thriller            ",6.8,51,"https://m.media-amazon.com/images/M/MV5BMTk2NDc2MDAxN15BMl5BanBnXkFtZTYwNDc1NDY2._V1_UY98_CR0,0,67,98_AL_.jpg"
Insomnia,2002,14A,"Drama, Mystery, Thriller            ",7.2,78,"https://m.media-amazon.com/images/M/MV5BYzlkZTEyYjUtMTY5NS00ZjU0LTk5OTYtM2M0ZDg1NmNjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Panic Room,2002,14A,"Crime, Drama, Thriller            ",6.8,65,"https://m.media-amazon.com/images/M/MV5BNmY4ZGFjYTYtMDNmYi00ZDM4LWFjYTgtNmNlZjBmMzg0MzQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
Phone Booth,2002,14A,"Crime, Thriller            ",7.1,56,"https://m.media-amazon.com/images/M/MV5BMTcxNDQ5MzAyOV5BMl5BanBnXkFtZTYwMjkxMTU3._V1_UX67_CR0,0,67,98_AL_.jpg"
Red Dragon,2002,18A,"Crime, Drama, Thriller            ",7.2,60,"https://m.media-amazon.com/images/M/MV5BMTQ4MDgzNjM5MF5BMl5BanBnXkFtZTYwMjUwMzY2._V1_UY98_CR3,0,67,98_AL_.jpg"
Resident Evil,2002,18A,"Action, Horror, Sci-Fi            ",6.7,33,"https://m.media-amazon.com/images/M/MV5BN2Y2MTljNjMtMDRlNi00ZWNhLThmMWItYTlmZjYyZDk4NzYxXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
Road to Perdition,2002,14A,"Crime, Drama, Thriller            ",7.7,72,"https://m.media-amazon.com/images/M/MV5BNjcxMmQ0MmItYTkzYy00MmUyLTlhOTQtMmJmNjE3MDMwYjdlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
8 Mile,2002,18A,"Drama, Music            ",7.1,77,"https://m.media-amazon.com/images/M/MV5BOWI3MDIzZmYtN2Y3MC00YTljLWFiYmYtNWIzMjg1ZWQ1ODlhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
Chicago,2002,14A,"Comedy, Crime, Musical            ",7.2,82,"https://m.media-amazon.com/images/M/MV5BN2E3NDU1ZTktNzZjNy00MWU3LWI4YmMtMjdjNTIzMDU0MDdiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
Die Another Day,2002,13+,"Action, Adventure, Thriller            ",6.1,56,"https://m.media-amazon.com/images/M/MV5BODNkYmIwYTMtYzdhNy00YWE3LThkYmEtNzA5ZTE5YmVjYzZlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg"
A Walk to Remember,2002,PG,"Drama, Romance            ",7.4,35,"https://m.media-amazon.com/images/M/MV5BMzU3NTYxM2MtNjViMS00YmNlLWEwM2MtYWI2MzgzNTkxODFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Blade II,2002,18A,"Action, Horror, Sci-Fi            ",6.7,52,"https://m.media-amazon.com/images/M/MV5BOWVjZTIzNDYtNTBlNC00NTJjLTkzOTEtOTE0MjlhYzI2YTcyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
Austin Powers in Goldmember,2002,14A,"Action, Adventure, Comedy            ",6.2,62,"https://m.media-amazon.com/images/M/MV5BMTI3NTkzODI0MF5BMl5BanBnXkFtZTYwNjc5MTA3._V1_UX67_CR0,0,67,98_AL_.jpg"
xXx,2002,14A,"Action, Adventure, Thriller            ",5.9,48,"https://m.media-amazon.com/images/M/MV5BNzZjZmM1ZDctNDhlZi00Mzk1LWFjNWItYzIxNGY2OWYzYjJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
Ying xiong,2002,PG,"Action, Adventure, History            ",7.9,85,"https://m.media-amazon.com/images/M/MV5BMWE5MDBjOGYtMTAxMi00NGUyLWFiMmItYWI1MTQxNzBmZmNkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR4,0,67,98_AL_.jpg"
Adaptation.,2002,14A,"Comedy, Drama            ",7.7,83,"https://m.media-amazon.com/images/M/MV5BZjIwZWU0ZDItNzBlNS00MDIwLWFlZjctZTJjODdjZWYxNzczL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
25th Hour,2002,14A,Drama            ,7.7,67,"https://m.media-amazon.com/images/M/MV5BNmE0YjdlYTktMTU4Ni00Mjk2LWI3NWMtM2RjNmFiOTk4YjYxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
About a Boy,2002,PG,"Comedy, Drama, Romance            ",7.1,75,"https://m.media-amazon.com/images/M/MV5BMTQ2Mzg4MDAzNV5BMl5BanBnXkFtZTgwMjcxNTYxMTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
Lilo & Stitch,2002,G,"Animation, Adventure, Comedy            ",7.2,73,"https://m.media-amazon.com/images/M/MV5BMTkwOTU5MTA2M15BMl5BanBnXkFtZTYwMjYyNTc3._V1_UX67_CR0,0,67,98_AL_.jpg"
Bowling for Columbine,2002,18,"Documentary, Crime, Drama            ",8.0,72,"https://m.media-amazon.com/images/M/MV5BOWY2OWM1ODEtNDU5OS00MjMwLTliYzItZWZlOTEyYmQ2Njg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Punch-Drunk Love,2002,14A,"Comedy, Drama, Romance            ",7.3,78,"https://m.media-amazon.com/images/M/MV5BYmE1OTY4NjgtYjcwNC00NWE4LWJiNGMtZmVhYTdlMWE1YzIxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
Mr. Deeds,2002,PG,"Comedy, Romance            ",5.8,24,"https://m.media-amazon.com/images/M/MV5BMTU3NTE3M2QtNWQ0MS00ZmRkLWIwNTMtOTA0ZGM5N2UwMWNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Scorpion King,2002,AA,"Action, Adventure, Fantasy            ",5.5,45,"https://m.media-amazon.com/images/M/MV5BMjkxNTAwNTQ0M15BMl5BanBnXkFtZTYwMTQwMjM3._V1_UX67_CR0,0,67,98_AL_.jpg"
We Were Soldiers,2002,18,"Action, Drama, History            ",7.2,65,"https://m.media-amazon.com/images/M/MV5BZTk3NTc4MTktNjFmZC00ZjdjLWE0ZjgtNTM4NzdmMDBjOTcxXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Count of Monte Cristo,2002,PG,"Action, Adventure, Drama            ",7.8,61,"https://m.media-amazon.com/images/M/MV5BMDM0ZWRjZDgtZWI0MS00ZTIzLTg4MWYtZjU5MDEyMDU0ODBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Reign of Fire,2002,PG,"Action, Adventure, Fantasy            ",6.2,39,"https://m.media-amazon.com/images/M/MV5BZTU1ZGE0NmUtZWZjYS00YTI2LTkyMDItNGJlNDM3NjhkMDEwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
About Schmidt,2002,14A,"Comedy, Drama            ",7.2,85,"https://m.media-amazon.com/images/M/MV5BMTYxOTAyNjEzNV5BMl5BanBnXkFtZTcwMTAxMDAwMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Hours,2002,PG,"Drama, Romance            ",7.6,80,"https://m.media-amazon.com/images/M/MV5BMTY4MDQyNjM2OF5BMl5BanBnXkFtZTcwMjQxOTAzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
John Q,2002,14A,"Crime, Drama, Thriller            ",7.1,30,"https://m.media-amazon.com/images/M/MV5BMTcxNTQ1MzAyOF5BMl5BanBnXkFtZTYwNDg0ODk4._V1_UX67_CR0,0,67,98_AL_.jpg"
My Big Fat Greek Wedding,2002,PG,"Comedy, Drama, Romance            ",6.6,62,"https://m.media-amazon.com/images/M/MV5BNzcwOWU4NGEtYjUyMy00MDNlLThiN2MtYzFlMjk4Y2FhNjlmXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Time Machine,2002,PG,"Action, Adventure, Sci-Fi            ",5.9,42,"https://m.media-amazon.com/images/M/MV5BMTM4YTViNGMtYTYyOS00MTViLWEyYTgtNGM0OTIwMWRmYzdhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Mou gaan dou,2002,PG,"Crime, Drama, Mystery            ",8.1,75,"https://m.media-amazon.com/images/M/MV5BM2U0NTcxOTktN2MwZS00N2Q2LWJlYWItMTg0NWIyMDIxNzU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
One Hour Photo,2002,14A,"Drama, Thriller            ",6.8,64,"https://m.media-amazon.com/images/M/MV5BYWVkMjAzY2QtZTA4Yi00OWZmLTliMzctZTkyODU4NTc3MmRjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Irréversible,2002,R,"Crime, Drama, Mystery            ",7.4,51,"https://m.media-amazon.com/images/M/MV5BNTdhM2FhOWItM2NiNC00YjYwLTkxZGEtYzNhYWM3YzU2NDQzXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
Bend It Like Beckham,2002,PG,"Comedy, Drama, Romance            ",6.7,66,"https://m.media-amazon.com/images/M/MV5BMTg1Njk5NjczM15BMl5BanBnXkFtZTYwNjc2NTQ3._V1_UX67_CR0,0,67,98_AL_.jpg"
Van Wilder,2002,18A,"Comedy, Romance            ",6.4,26,"https://m.media-amazon.com/images/M/MV5BMTM4YjQxYzAtNzAyNy00Zjk1LTk4ZTMtNTUwNTBjMWY1M2IwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Two Weeks Notice,2002,PG-13,"Comedy, Romance            ",6.1,42,"https://m.media-amazon.com/images/M/MV5BYTg4N2M2ODItZjVjMy00YTljLTllNjUtYzY4ZTE2MTI2M2RhXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX67_CR0,0,67,98_AL_.jpg"
Hable con ella,2002,18A,"Drama, Mystery, Romance            ",8.0,86,"https://m.media-amazon.com/images/M/MV5BMzBlNDhiMmMtNDVlNy00NjQ5LWJlYjEtYjc4ZTVjZjM4ZWIxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR2,0,67,98_AL_.jpg"
The Sum of All Fears,2002,14A,"Action, Drama, Thriller            ",6.4,45,"https://m.media-amazon.com/images/M/MV5BZmFiZDkyYWQtMGNkZi00YmZkLThjNzAtY2U1YTVmYmNlNThmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Sweet Home Alabama,2002,PG,"Comedy, Romance            ",6.2,45,"https://m.media-amazon.com/images/M/MV5BMjEwMjIwMDQ4OV5BMl5BanBnXkFtZTYwNzc3OTY3._V1_UX67_CR0,0,67,98_AL_.jpg"
Treasure Planet,2002,G,"Animation, Adventure, Family            ",7.1,60,"https://m.media-amazon.com/images/M/MV5BMTQ0NDg3MjU2OV5BMl5BanBnXkFtZTYwODgyMDg5._V1_UX67_CR0,0,67,98_AL_.jpg"
Scooby-Doo,2002,PG,"Adventure, Comedy, Family            ",5.0,35,"https://m.media-amazon.com/images/M/MV5BMTg4MzMzMTY0OF5BMl5BanBnXkFtZTYwNzM3MTg2._V1_UX67_CR0,0,67,98_AL_.jpg"
Ghost Ship,2002,18A,Horror            ,5.5,28,"https://m.media-amazon.com/images/M/MV5BMTM3NTA4NDIwMF5BMl5BanBnXkFtZTYwNTc4NDE3._V1_UX67_CR0,0,67,98_AL_.jpg"
The Hot Chick,2002,14A,"Comedy, Fantasy            ",5.5,29,"https://m.media-amazon.com/images/M/MV5BMzY1NTAzNTA3Ml5BMl5BanBnXkFtZTYwMDA5Mzc3._V1_UX67_CR0,0,67,98_AL_.jpg"
Confessions of a Dangerous Mind,2002,AA,"Biography, Comedy, Crime            ",7.1,67,"https://m.media-amazon.com/images/M/MV5BYmFiMWVmMzUtZTUwMC00ZTVjLTgxMGItODEyNjFkMzNhN2ZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Maid in Manhattan,2002,PG,"Comedy, Drama, Romance            ",5.2,45,"https://m.media-amazon.com/images/M/MV5BMTczODg2ODI2M15BMl5BanBnXkFtZTYwODIxMDg5._V1_UY98_CR0,0,67,98_AL_.jpg"
Analyze That,2002,14A,"Comedy, Crime            ",5.9,37,"https://m.media-amazon.com/images/M/MV5BMTc0OTYwMzQ5OF5BMl5BanBnXkFtZTYwMzQyMDg5._V1_UX67_CR0,0,67,98_AL_.jpg"
Secretary,2002,R,"Comedy, Drama, Romance            ",7.0,63,"https://m.media-amazon.com/images/M/MV5BMjA5ODIzMTQ4M15BMl5BanBnXkFtZTYwMDgwNDA3._V1_UX67_CR0,0,67,98_AL_.jpg"
Jackass: The Movie,2002,R,"Documentary, Action, Comedy            ",6.6,42,"https://m.media-amazon.com/images/M/MV5BOTgwMmU0YzktOGNhNi00MDcyLTg1OGEtZGQwM2RlMTAyYzhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Solaris,2002,PG,"Drama, Mystery, Romance            ",6.2,65,"https://m.media-amazon.com/images/M/MV5BNzlkNGE0MmMtMzU4YS00ZDU1LWFhMTktZDRjMGU5MjI1MzRlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
Frida,2002,18A,"Biography, Drama, Romance            ",7.4,61,"https://m.media-amazon.com/images/M/MV5BYzUxMTU0ZmEtZWE0Ni00NzJlLThhZTUtNDA1ZDZjZDUxYThiXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UY98_CR3,0,67,98_AL_.jpg"
Unfaithful,2002,14A,"Drama, Thriller            ",6.7,63,"https://m.media-amazon.com/images/M/MV5BYTQzZTE2N2QtM2QwMS00ZjUwLTg4ZDEtYjJiOTMwZjYxODJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Tuxedo,2002,PG,"Action, Comedy, Sci-Fi            ",5.4,30,"https://m.media-amazon.com/images/M/MV5BMjEyNTI0NjM5M15BMl5BanBnXkFtZTYwMjQ0NTE3._V1_UX67_CR0,0,67,98_AL_.jpg"
The Mothman Prophecies,2002,AA,"Drama, Horror, Mystery            ",6.5,52,"https://m.media-amazon.com/images/M/MV5BMjVmNDNjYWYtNzk0Mi00ZTU4LTljNDYtNDczZDE4NGMzZmQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Cabin Fever,2002,18A,Horror            ,5.6,56,"https://m.media-amazon.com/images/M/MV5BMTEwNTU3NzM2NDJeQTJeQWpwZ15BbWU2MDY2ODcyNw@@._V1_UY98_CR1,0,67,98_AL_.jpg"
Collateral Damage,2002,14A,"Action, Drama, Thriller            ",5.5,33,"https://m.media-amazon.com/images/M/MV5BYTIxYTA1YWUtODFiOS00NjY5LWIyOWQtYTFlYzMyNWI4MWM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Star Trek: Nemesis,2002,PG,"Action, Adventure, Sci-Fi            ",6.4,51,"https://m.media-amazon.com/images/M/MV5BMjAxNjY2NDY3NF5BMl5BanBnXkFtZTcwMjA0MTEzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
40 Days and 40 Nights,2002,18,"Comedy, Romance            ",5.6,53,"https://m.media-amazon.com/images/M/MV5BYjY1ZWYwM2MtNDk0YS00NjY5LWJiYzQtZjVmYmNlN2Y0MzVkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
Changing Lanes,2002,14A,"Drama, Thriller            ",6.5,69,"https://m.media-amazon.com/images/M/MV5BYjNiMGEwZTAtNDc4Yy00MjcwLWE4ODktNzdkNGEwY2Q0NWIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Windtalkers,2002,18A,"Action, Drama, War            ",6.0,51,"https://m.media-amazon.com/images/M/MV5BYWU3NmIzMmQtZjE2Mi00NDlkLWI2NDMtZWZmYjUxZWRiZDZiL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR0,0,67,98_AL_.jpg"
Showtime,2002,PG,"Action, Comedy, Crime            ",5.5,32,"https://m.media-amazon.com/images/M/MV5BZTQzNGUyYzEtYzhlOC00YTQzLWJmOGYtOTNlMzE1Yjk4MDkzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX67_CR0,0,67,98_AL_.jpg"
Spirit: Stallion of the Cimarron,2002,G,"Animation, Adventure, Drama            ",7.1,52,"https://m.media-amazon.com/images/M/MV5BMTgyOTUzNDA1N15BMl5BanBnXkFtZTYwNjgwMDM3._V1_UX67_CR0,0,67,98_AL_.jpg"
S1m0ne,2002,G,"Comedy, Drama, Sci-Fi            ",6.1,49,"https://m.media-amazon.com/images/M/MV5BNjZmNjhjMGUtYmNmYi00MGYyLTk0YTItOWM4MmVmMDIwNmU3XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg"
Boksuneun naui geot,2002,R,"Action, Drama, Thriller            ",7.7,56,"https://m.media-amazon.com/images/M/MV5BZjlmOTdhNjUtZWQ2NS00MjAwLWI3ZDMtNTNjNzVlMjc5N2MxXkEyXkFqcGdeQXVyNjczODM4MTc@._V1_UY98_CR1,0,67,98_AL_.jpg"
K-19: The Widowmaker,2002,PG,"Drama, History, Thriller            ",6.7,58,"https://m.media-amazon.com/images/M/MV5BMWY2YjIwNDAtYjQwOC00YjY5LTk2MDUtMjY4ZDdiMjdlNjIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Spy Kids 2: Island of Lost Dreams,2002,PG,"Action, Adventure, Comedy            ",5.1,66,"https://m.media-amazon.com/images/M/MV5BNWM2N2JjYzYtYWIyNS00NDc3LWFkNDctMmYwOWQyZTcxYjZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Sweetest Thing,2002,18A,"Comedy, Romance            ",5.1,32,"https://m.media-amazon.com/images/M/MV5BNDIyZTkwOGEtYTFlNC00MTU4LWIyNGItYjBlYmFhNDRmYzcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Queen of the Damned,2002,14A,"Drama, Fantasy, Horror            ",5.3,30,"https://m.media-amazon.com/images/M/MV5BMTYxNDEyMzEzMV5BMl5BanBnXkFtZTYwMDM1NjA3._V1_UX67_CR0,0,67,98_AL_.jpg"
Murder by Numbers,2002,14A,"Crime, Mystery, Thriller            ",6.2,50,"https://m.media-amazon.com/images/M/MV5BMTI4MTcyMTU1OF5BMl5BanBnXkFtZTYwMTE5MDE3._V1_UX67_CR0,0,67,98_AL_.jpg"
Eight Legged Freaks,2002,PG-13,"Action, Adventure, Comedy            ",5.4,53,"https://m.media-amazon.com/images/M/MV5BMzMzODg5MDk4OV5BMl5BanBnXkFtZTYwNTM0Nzc3._V1_UX67_CR0,0,67,98_AL_.jpg"
Hart's War,2002,AA,"Drama, War            ",6.3,49,"https://m.media-amazon.com/images/M/MV5BMTYzMDg5ODQ1OF5BMl5BanBnXkFtZTYwMjc2Nzc5._V1_UX67_CR0,0,67,98_AL_.jpg"
The Rules of Attraction,2002,R,"Comedy, Drama, Romance            ",6.7,50,"https://m.media-amazon.com/images/M/MV5BOTc4OTZlOWMtYjc0NC00MmU5LWJjNGEtOGE2OTE3YzgyN2JlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
I Spy,2002,PG,"Action, Adventure, Comedy            ",5.4,35,"https://m.media-amazon.com/images/M/MV5BN2YzMzc1MDUtYzE0OS00MWQwLWI0MTEtNWU1ZWM2NTI2NGIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Stuart Little 2,2002,PG,"Animation, Adventure, Comedy            ",5.5,66,"https://m.media-amazon.com/images/M/MV5BMTYyNDg0Njc2Nl5BMl5BanBnXkFtZTYwMDc3NzQ3._V1_UX67_CR0,0,67,98_AL_.jpg"
